label,sample_id,location,sample_collect_date,RNA_ext_rep,pcr_gene_target,task,concentration,CI,positive_partitions,negative_partitions,threshold,sample_collect_time,date_extracted,extraction_run_per_day,test_result_date,plate_ID,volume_wastewater_ml,volume_elution_ul,volume_dPCR_reaction_ul,volume_dPCR_RNA_ul,dilution_factor_dPCR,sample_type,GT_kit,reporting_jurisdiction,county_names,other_jurisdiction,zipcode,population_served,sample_location,sample_location_specify,institution_type,wwtp_name,wwtp_jurisdiction,capacity_mgd,sample_matrix,composite_freq,concentration_method,extraction_method,rec_eff_target_name,rec_eff_spike_matrix,pcr_target,pcr_type,quant_stan_type,stan_ref,inhibition_method,num_no_target_control,lab_id,pcr_target_units,inhibition_detect,inhibition_adjust,flow_rate,concentration_per_liter,copies_per_day,QL_extContr,QL_dPCR,false_positive,ntc_amplify,recovery.rate,extraction_outlier,concentration_per_liter_corrected
Rural_Town_3_2021-10-14,Rural_Town_3_2021-10-14,Rural_Town_3,2021-10-14,NA,PMMoV,Sample,15.3,0.111,313,24927,40.8,10:00:00.0,2021-10-18T00:00:00Z,1,2021-10-19,101921imci1008_1018,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11590090909090908,1.224e7,5370088151103.709,2048.0,0,no,no,33.75245551601424,no,3.626402823993825e7
Rural_Town_4_2021-10-17,Rural_Town_4_2021-10-17,Rural_Town_4,2021-10-17,NA,PMMoV,Sample,2.9,0.26200000000000001,57,25369,45.9,10:00:00.0,2021-10-18T00:00:00Z,1,2021-10-19,101921imci1008_1018,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,NA,2.32e6,NA,2048.0,0,no,no,7.232669039145907,no,3.207667857388874e7
Rural_Town_5_2021-10-17,Rural_Town_5_2021-10-17,Rural_Town_5,2021-10-17,NA,PMMoV,Sample,8.5,0.155,161,25266,42.07,10:00:00.0,2021-10-18T00:00:00Z,1,2021-10-19,101921imci1008_1018,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,NA,6.8e6,NA,2048.0,0,no,no,7.232669039145907,no,9.401785099243252e7
Small_City_2021-10-17,Small_City_2021-10-17,Small_City,2021-10-17,NA,PMMoV,Sample,73.0,5.2999999999999999E-2,1331,24119,29.32,10:00:00.0,2021-10-18T00:00:00Z,1,2021-10-19,101921imci1008_1018,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.41,5.84e7,311705965728000,2048.0,0,no,no,20.66476868327402,no,2.82606599159606e8
Rural_Town_2_2021-10-17,Rural_Town_2_2021-10-17,Rural_Town_2,2021-10-17,NA,PMMoV,Sample,38.6,7.2999999999999995E-2,709,24738,45.9,10:00:00.0,2021-10-19T00:00:00Z,1,2021-10-19,101921imci1008_1018,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,NA,3.088e7,NA,808.0000000000001,0,no,no,5.855017793594306,no,5.2741086515201247e8
Small_City_2021-10-18_1,Small_City_2021-10-18,Small_City,2021-10-18,1,BCoV,Sample,1.5,0.35699999999999998,31,25343,45.9,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,12000.0,62686422719.99999,0.0,0,no,no,5.166192170818505,no,232279.39656953918
Small_City_2021-10-18_2,Small_City_2021-10-18,Small_City,2021-10-18,2,BCoV,Sample,2.8,0.26200000000000001,57,24328,44.63,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,22400.0,117014655743.99998,0.0,0,no,no,9.64355871886121,no,232279.39656953918
Small_City_2021-10-18_3,Small_City_2021-10-18,Small_City,2021-10-18,3,BCoV,Sample,8.3,0.152,166,25150,42.08,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,66400.0,346864872384,0.0,0,no,no,28.58626334519573,no,232279.39656953918
Small_City_2021-10-18_1,Small_City_2021-10-18,Small_City,2021-10-18,1,N1,Sample,3.8,0.22,80,25285,31.88,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,30400.0,158805604224,384.0,824,no,yes,5.166192170818505,no,588441.137976166
Small_City_2021-10-18_2,Small_City_2021-10-18,Small_City,2021-10-18,2,N1,Sample,2.5,0.27700000000000002,51,24319,33.15,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,20000.0,104477371199.99998,384.0,824,no,yes,9.64355871886121,no,207392.31836565997
Small_City_2021-10-18_3,Small_City_2021-10-18,Small_City,2021-10-18,3,N1,Sample,8.1,0.154,162,25158,29.32,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,64800.0,338506682688,384.0,824,no,yes,28.58626334519573,no,226682.30267629726
Small_City_2021-10-18_1,Small_City_2021-10-18,Small_City,2021-10-18,1,N2,Sample,1.0,0.42699999999999999,22,25354,47.17,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,8000.0,41790948480,0.0,0,no,no,5.166192170818505,no,154852.93104635944
Small_City_2021-10-18_2,Small_City_2021-10-18,Small_City,2021-10-18,2,N2,Sample,0.54,0.61599999999999999,11,24373,34.68,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,4320.0,22567112179.199997,0.0,0,no,no,9.64355871886121,no,44796.740766982555
Small_City_2021-10-18_3,Small_City_2021-10-18,Small_City,2021-10-18,3,N2,Sample,3.5,0.23400000000000001,71,25253,54.83,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,28000.0,146268319680,0.0,0,no,no,28.58626334519573,no,97949.14313173338
Small_City_2021-10-18_1,Small_City_2021-10-18,Small_City,2021-10-18,1,PMMoV,Sample,69.6,5.1999999999999998E-2,1393,23731,26.77,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,5.567999999999999e7,290865001420799.94,0.0,0,no,no,5.166192170818505,no,1.0777764000826616e9
Small_City_2021-10-18_2,Small_City_2021-10-18,Small_City,2021-10-18,2,PMMoV,Sample,48.5,6.4000000000000001E-2,931,24472,37.61,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,3.88e7,202686100127999.97,0.0,0,no,no,9.64355871886121,no,4.0234109762938035e8
Small_City_2021-10-18_3,Small_City_2021-10-18,Small_City,2021-10-18,3,PMMoV,Sample,70.3,5.2999999999999999E-2,1350,24091,31.88,10:00:00.0,2021-10-19T00:00:00Z,2,2021-10-19,101921imci1008_1019,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,5.624e7,293790367814400,0.0,0,no,no,28.58626334519573,no,1.9673785034745306e8
Rural_Town_1_2021-10-19,Rural_Town_1_2021-10-19,Rural_Town_1,2021-10-19,NA,BCoV,Sample,5.7,0.183,115,25327,24.23,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.078,45600.0,13463953401.6,0.0,0,no,no,19.63153024911032,no,232279.39656953918
Rural_Town_4_2021-10-19,Rural_Town_4_2021-10-19,Rural_Town_4,2021-10-19,NA,BCoV,Sample,1.5,0.37,29,25423,25.75,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0174,12000.0,790394025.6,0.0,0,no,no,5.166192170818505,no,232279.39656953918
Rural_Town_5_2021-10-19,Rural_Town_5_2021-10-19,Rural_Town_5,2021-10-19,NA,BCoV,Sample,2.9,0.26200000000000001,57,25343,28.05,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.02362176,23200.0,2074499775.3507838,0.0,0,no,no,9.98797153024911,no,232279.39656953915
Small_City_2021-10-19,Small_City_2021-10-19,Small_City,2021-10-19,NA,BCoV,Sample,0.471,0.64900000000000002,10,25328,25.75,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,3767.9999999999995,19683536734.079994,0.0,0,no,no,1.6221843416370105,no,232279.39656953915
Rural_Town_2_2021-10-19,Rural_Town_2_2021-10-19,Rural_Town_2,2021-10-19,NA,BCoV,Sample,2.0,0.318,39,25383,28.3,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0658,16000.0,3985281753.6,0.0,0,no,no,6.888256227758008,no,232279.39656953912
Rural_Town_3_2021-10-19,Rural_Town_3_2021-10-19,Rural_Town_3,2021-10-19,NA,BCoV,Sample,15.3,0.113,298,25115,28.05,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11590090909090908,122400.0,53700881511.03709,0.0,0,no,no,52.695160142348755,no,232279.39656953915
Rural_Town_1_2021-10-19,Rural_Town_1_2021-10-19,Rural_Town_1,2021-10-19,NA,N1,Sample,0.498,0.64900000000000002,10,25437,14.28,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83832,1051,wwtp,NA,not institution specific,Rural_Town_1 Wastewater Treatment,ID,0.15,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.078,3984.0,1176324349.824,0.0,0,no,no,19.63153024911032,no,20293.884121338684
Rural_Town_4_2021-10-19,Rural_Town_4_2021-10-19,Rural_Town_4,2021-10-19,NA,N1,Sample,0.656,0.56299999999999994,13,25434,16.83,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0174,5248.000000000001,345665653.86240005,0.0,0,no,no,5.166192170818505,no,101583.52276641183
Rural_Town_5_2021-10-19,Rural_Town_5_2021-10-19,Rural_Town_5,2021-10-19,NA,N1,Sample,0.404,0.73299999999999998,8,25401,16.83,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.02362176,3232.0000000000005,288999279.0488679,0.0,0,no,no,9.98797153024911,no,32358.92283244615
Small_City_2021-10-19,Small_City_2021-10-19,Small_City,2021-10-19,NA,N1,Sample,2.0,0.30199999999999999,43,25281,22.95,10:00:00.0,2021-10-20T00:00:00Z,1,2021-10-20,102021imci1020,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,1.38,16000.0,83581896960,0.0,0,no,no,1.6221843416370105,no,986324.4015691685
